origin,dest,carrier,dep_delay,arr_delay,air_time,seats,temp
JFK,LAX,UA,-3,-14,340,178,26.96
JFK,LAX,UA,-3,-12,337,178,26.96
JFK,LAX,UA,-3,-10,320,178,26.96
JFK,LAX,UA,-3,-10,333,178,26.96
JFK,LAX,UA,-3,-8,337,178,26.96
JFK,LAX,UA,-3,-8,345,178,26.96
JFK,LAX,UA,-3,-7,342,178,26.96
JFK,LAX,UA,-3,-6,339,178,26.96
JFK,LAX,UA,-3,-3,305,178,26.96
JFK,LAX,UA,-3,1,340,178,26.96
JFK,LAX,UA,-3,2,331,178,26.96
JFK,LAX,UA,-3,2,336,178,26.96
JFK,LAX,UA,-3,5,356,178,26.96
JFK,LAX,UA,-3,36,358,178,26.96
JFK,LAX,UA,-2,-43,281,178,26.96
JFK,LAX,UA,-2,-33,314,178,26.96
JFK,LAX,UA,-2,-28,311,178,26.96
JFK,LAX,UA,-2,-28,323,178,26.96
JFK,LAX,UA,-2,-25,316,178,26.96
JFK,LAX,UA,-2,-23,337,178,26.96
JFK,LAX,UA,-2,-22,322,178,26.96
JFK,LAX,UA,-2,-22,335,178,26.96
JFK,LAX,UA,-2,-21,338,178,26.96
JFK,LAX,UA,-2,-17,315,178,26.96
JFK,LAX,UA,-2,-15,329,178,26.96
JFK,LAX,UA,-2,-13,341,178,26.96
JFK,LAX,UA,-2,-11,331,178,26.96
JFK,LAX,UA,-2,-10,321,178,26.96
JFK,LAX,UA,-2,-10,334,178,26.96
JFK,LAX,UA,-2,-9,325,178,26.96
JFK,LAX,UA,-2,-8,337,178,26.96
JFK,LAX,UA,-2,-8,343,178,26.96
JFK,LAX,UA,-2,-4,339,178,26.96
JFK,LAX,UA,-2,-4,342,178,26.96
JFK,LAX,UA,-2,-3,341,178,26.96
JFK,LAX,UA,-2,-3,354,178,26.96
JFK,LAX,UA,-2,-1,323,178,26.96
JFK,LAX,UA,-2,6,320,178,26.96
JFK,LAX,UA,-2,7,342,178,26.96
JFK,LAX,UA,-2,9,332,178,26.96
JFK,LAX,UA,-2,14,346,178,26.96
JFK,LAX,UA,-2,15,344,178,26.96
JFK,LAX,UA,-1,-30,310,178,26.96
JFK,LAX,UA,-1,-23,337,178,26.96
JFK,LAX,UA,-1,-19,327,178,26.96
JFK,LAX,UA,-1,-14,339,178,26.96
JFK,LAX,UA,-1,-13,340,178,26.96
JFK,LAX,UA,-1,-12,337,178,26.96
JFK,LAX,UA,-1,-9,342,178,26.96
JFK,LAX,UA,-1,-3,338,178,26.96
JFK,LAX,UA,-1,-2,326,178,26.96
JFK,LAX,UA,-1,4,341,178,26.96
JFK,LAX,UA,-1,5,347,178,26.96
JFK,LAX,UA,-1,10,343,178,26.96
JFK,LAX,UA,-1,12,360,178,26.96
JFK,LAX,UA,-1,13,358,178,26.96
JFK,LAX,UA,-1,21,348,178,26.96
JFK,LAX,UA,-1,22,351,178,26.96
JFK,LAX,UA,-1,24,358,178,26.96
JFK,LAX,UA,0,-30,323,178,26.96
JFK,LAX,UA,0,-17,320,178,26.96
JFK,LAX,UA,0,-16,326,178,26.96
JFK,LAX,UA,0,-9,341,178,26.96
JFK,LAX,UA,0,-7,334,178,26.96
JFK,LAX,UA,0,-6,339,178,26.96
JFK,LAX,UA,0,-5,332,178,26.96
JFK,LAX,UA,0,-5,336,178,26.96
JFK,LAX,UA,0,-5,339,178,26.96
JFK,LAX,UA,0,-1,349,178,26.96
JFK,LAX,UA,0,17,345,178,26.96
JFK,LAX,UA,0,22,351,178,26.96
JFK,LAX,UA,0,27,349,178,26.96
JFK,LAX,UA,0,34,317,178,26.96
JFK,LAX,UA,1,-19,337,178,26.96
JFK,LAX,UA,1,-18,323,178,26.96
JFK,LAX,UA,1,-8,322,178,26.96
JFK,LAX,UA,1,-8,336,178,26.96
JFK,LAX,UA,1,-4,338,178,26.96
JFK,LAX,UA,1,-4,345,178,26.96
JFK,LAX,UA,1,12,337,178,26.96
JFK,LAX,UA,1,15,357,178,26.96
JFK,LAX,UA,1,17,356,178,26.96
JFK,LAX,UA,2,-4,329,178,26.96
JFK,LAX,UA,2,-3,339,178,26.96
JFK,LAX,UA,2,-1,344,178,26.96
JFK,LAX,UA,2,14,361,178,26.96
JFK,LAX,UA,2,18,360,178,26.96
JFK,LAX,UA,2,23,324,178,26.96
JFK,LAX,UA,2,28,322,178,26.96
JFK,LAX,UA,3,-22,329,178,26.96
JFK,LAX,UA,3,-21,326,178,26.96
JFK,LAX,UA,3,-1,349,178,26.96
JFK,LAX,UA,3,3,342,178,26.96
JFK,LAX,UA,3,18,356,178,26.96
JFK,LAX,UA,3,40,353,178,26.96
JFK,LAX,UA,4,-11,328,178,26.96
JFK,LAX,UA,4,-10,324,178,26.96
JFK,LAX,UA,5,-39,313,178,26.96
JFK,LAX,UA,5,-30,327,178,26.96
JFK,LAX,UA,5,-7,325,178,26.96
JFK,LAX,UA,5,-7,331,178,26.96
JFK,LAX,UA,5,-1,342,178,26.96
JFK,LAX,UA,5,13,331,178,26.96
JFK,LAX,UA,6,-21,313,178,26.96
JFK,LAX,UA,6,-14,327,178,26.96
JFK,LAX,UA,6,-3,339,178,26.96
JFK,LAX,UA,6,-3,344,178,26.96
JFK,LAX,UA,6,5,346,178,26.96
JFK,LAX,UA,6,12,352,178,26.96
JFK,LAX,UA,6,29,349,178,26.96
JFK,LAX,UA,7,-32,308,178,26.96
JFK,LAX,UA,7,-17,310,178,26.96
JFK,LAX,UA,7,-7,348,178,26.96
JFK,LAX,UA,7,-4,338,178,26.96
JFK,LAX,UA,7,-1,341,178,26.96
JFK,LAX,UA,7,0,351,178,26.96
JFK,LAX,UA,7,,,178,26.96
JFK,LAX,UA,8,-15,326,178,26.96
JFK,LAX,UA,8,-9,333,178,26.96
JFK,LAX,UA,9,13,357,178,26.96
JFK,LAX,UA,9,31,340,178,26.96
JFK,LAX,UA,9,42,355,178,26.96
JFK,LAX,UA,10,-8,318,178,26.96
JFK,LAX,UA,10,-7,330,178,26.96
JFK,LAX,UA,10,16,345,178,26.96
JFK,LAX,UA,11,-22,322,178,26.96
JFK,LAX,UA,11,42,362,178,26.96
JFK,LAX,UA,12,-27,304,178,26.96
JFK,LAX,UA,13,11,351,178,26.96
JFK,LAX,UA,13,15,351,178,26.96
JFK,LAX,UA,15,-8,336,178,26.96
JFK,LAX,UA,16,19,345,178,26.96
JFK,LAX,UA,16,33,361,178,26.96
JFK,LAX,UA,17,-2,328,178,26.96
JFK,LAX,UA,17,37,343,178,26.96
JFK,LAX,UA,17,37,358,178,26.96
JFK,LAX,UA,18,4,331,178,26.96
JFK,LAX,UA,19,-18,309,178,26.96
JFK,LAX,UA,19,18,333,178,26.96
JFK,LAX,UA,20,26,348,178,26.96
JFK,LAX,UA,22,-9,312,178,26.96
JFK,LAX,UA,23,13,329,178,26.96
JFK,LAX,UA,24,49,333,178,26.96
JFK,LAX,UA,25,29,330,178,26.96
JFK,LAX,UA,29,10,344,178,26.96
JFK,LAX,UA,37,1,314,178,26.96
JFK,LAX,UA,40,31,337,178,26.96
JFK,LAX,UA,42,26,315,178,26.96
JFK,LAX,UA,48,53,335,178,26.96
JFK,LAX,UA,49,1,290,178,26.96
JFK,LAX,UA,50,29,324,178,26.96
JFK,LAX,UA,51,-8,300,178,26.96
JFK,LAX,UA,51,47,335,178,26.96
JFK,LAX,UA,54,46,329,178,26.96
JFK,LAX,UA,55,76,339,178,26.96
JFK,LAX,UA,57,32,328,178,26.96
JFK,LAX,UA,58,117,335,178,26.96
JFK,LAX,UA,66,108,340,178,26.96
JFK,LAX,UA,71,50,339,178,26.96
JFK,LAX,UA,86,75,330,178,26.96
JFK,LAX,UA,86,114,339,178,26.96
JFK,LAX,UA,107,84,329,178,26.96
JFK,LAX,UA,111,152,354,178,26.96
JFK,LAX,UA,117,102,313,178,26.96
JFK,LAX,UA,124,115,324,178,26.96
JFK,LAX,UA,152,126,335,178,26.96
JFK,LAX,UA,159,123,321,178,26.96
JFK,LAX,VX,-10,-24,351,182,26.96
JFK,LAX,VX,-10,-18,349,182,26.96
JFK,LAX,VX,-10,-5,346,182,26.96
JFK,LAX,VX,-9,-19,345,182,26.96
JFK,LAX,VX,-8,-33,333,182,26.96
JFK,LAX,VX,-8,-16,346,182,26.96
JFK,LAX,VX,-8,-9,350,182,26.96
JFK,LAX,VX,-8,-8,356,182,26.96
JFK,LAX,VX,-8,-3,369,182,26.96
JFK,LAX,VX,-8,3,347,182,26.96
JFK,LAX,VX,-8,6,376,182,26.96
JFK,LAX,VX,-7,-35,324,182,26.96
JFK,LAX,VX,-7,-35,338,182,26.96
JFK,LAX,VX,-7,-34,342,182,26.96
JFK,LAX,VX,-7,-34,347,182,26.96
JFK,LAX,VX,-7,-24,348,182,26.96
JFK,LAX,VX,-7,-21,330,182,26.96
JFK,LAX,VX,-7,-13,358,182,26.96
JFK,LAX,VX,-7,-11,354,182,26.96
JFK,LAX,VX,-7,-11,364,182,26.96
JFK,LAX,VX,-7,4,361,182,26.96
JFK,LAX,VX,-6,-51,325,182,26.96
JFK,LAX,VX,-6,-45,312,182,26.96
JFK,LAX,VX,-6,-41,324,182,26.96
JFK,LAX,VX,-6,-32,332,182,26.96
JFK,LAX,VX,-6,-31,348,182,26.96
JFK,LAX,VX,-6,-22,338,182,26.96
JFK,LAX,VX,-6,-20,349,182,26.96
JFK,LAX,VX,-6,-4,343,182,26.96
JFK,LAX,VX,-6,7,358,182,26.96
JFK,LAX,VX,-6,12,368,182,26.96
JFK,LAX,VX,-5,-39,334,182,26.96
JFK,LAX,VX,-5,-36,336,182,26.96
JFK,LAX,VX,-5,-33,338,182,26.96
JFK,LAX,VX,-5,-32,332,182,26.96
JFK,LAX,VX,-5,-27,347,182,26.96
JFK,LAX,VX,-5,-26,341,182,26.96
JFK,LAX,VX,-5,-24,339,182,26.96
JFK,LAX,VX,-5,-24,346,182,26.96
JFK,LAX,VX,-5,-19,346,182,26.96
JFK,LAX,VX,-5,-18,347,182,26.96
JFK,LAX,VX,-5,-17,319,182,26.96
JFK,LAX,VX,-5,-17,337,182,26.96
JFK,LAX,VX,-5,-8,344,182,26.96
JFK,LAX,VX,-5,-5,360,182,26.96
JFK,LAX,VX,-5,-3,365,182,26.96
JFK,LAX,VX,-5,0,350,182,26.96
JFK,LAX,VX,-5,11,349,182,26.96
JFK,LAX,VX,-5,25,354,182,26.96
JFK,LAX,VX,-4,-33,349,182,26.96
JFK,LAX,VX,-4,-30,339,182,26.96
JFK,LAX,VX,-4,-29,335,182,26.96
JFK,LAX,VX,-4,-27,339,182,26.96
JFK,LAX,VX,-4,-27,342,182,26.96
JFK,LAX,VX,-4,-23,343,182,26.96
JFK,LAX,VX,-4,-20,352,182,26.96
JFK,LAX,VX,-4,-17,341,182,26.96
JFK,LAX,VX,-4,-16,354,182,26.96
JFK,LAX,VX,-4,-13,340,182,26.96
JFK,LAX,VX,-4,-13,360,182,26.96
JFK,LAX,VX,-4,-5,350,182,26.96
JFK,LAX,VX,-4,10,365,182,26.96
JFK,LAX,VX,-4,13,348,182,26.96
JFK,LAX,VX,-4,19,350,182,26.96
JFK,LAX,VX,-3,-68,308,182,26.96
JFK,LAX,VX,-3,-57,316,182,26.96
JFK,LAX,VX,-3,-40,322,182,26.96
JFK,LAX,VX,-3,-39,320,182,26.96
JFK,LAX,VX,-3,-38,317,182,26.96
JFK,LAX,VX,-3,-29,335,182,26.96
JFK,LAX,VX,-3,-26,334,182,26.96
JFK,LAX,VX,-3,-26,340,182,26.96
JFK,LAX,VX,-3,-26,346,182,26.96
JFK,LAX,VX,-3,-23,349,182,26.96
JFK,LAX,VX,-3,-22,330,182,26.96
JFK,LAX,VX,-3,-22,351,182,26.96
JFK,LAX,VX,-3,-21,345,182,26.96
JFK,LAX,VX,-3,-18,334,182,26.96
JFK,LAX,VX,-3,-13,349,182,26.96
JFK,LAX,VX,-3,7,354,182,26.96
JFK,LAX,VX,-3,15,356,182,26.96
JFK,LAX,VX,-2,-41,330,182,26.96
JFK,LAX,VX,-2,-36,326,182,26.96
JFK,LAX,VX,-2,-30,334,182,26.96
JFK,LAX,VX,-2,-29,332,182,26.96
JFK,LAX,VX,-2,-26,327,182,26.96
JFK,LAX,VX,-2,-23,328,182,26.96
JFK,LAX,VX,-2,-22,333,182,26.96
JFK,LAX,VX,-2,-22,342,182,26.96
JFK,LAX,VX,-2,-22,352,182,26.96
JFK,LAX,VX,-2,-20,337,182,26.96
JFK,LAX,VX,-2,-20,349,182,26.96
JFK,LAX,VX,-2,-17,350,182,26.96
JFK,LAX,VX,-2,-15,333,182,26.96
JFK,LAX,VX,-2,-15,336,182,26.96
JFK,LAX,VX,-2,-15,354,182,26.96
JFK,LAX,VX,-2,-14,336,182,26.96
JFK,LAX,VX,-2,-11,350,182,26.96
JFK,LAX,VX,-2,-9,352,182,26.96
JFK,LAX,VX,-2,-6,345,182,26.96
JFK,LAX,VX,-2,6,366,182,26.96
JFK,LAX,VX,-2,9,354,182,26.96
JFK,LAX,VX,-2,22,378,182,26.96
JFK,LAX,VX,-2,52,361,182,26.96
JFK,LAX,VX,-1,-50,315,182,26.96
JFK,LAX,VX,-1,-31,340,182,26.96
JFK,LAX,VX,-1,-27,334,182,26.96
JFK,LAX,VX,-1,-27,346,182,26.96
JFK,LAX,VX,-1,-25,348,182,26.96
JFK,LAX,VX,-1,-24,346,182,26.96
JFK,LAX,VX,-1,-21,339,182,26.96
JFK,LAX,VX,-1,-21,341,182,26.96
JFK,LAX,VX,-1,-21,342,182,26.96
JFK,LAX,VX,-1,-19,331,182,26.96
JFK,LAX,VX,-1,-19,341,182,26.96
JFK,LAX,VX,-1,-17,345,182,26.96
JFK,LAX,VX,-1,-17,346,182,26.96
JFK,LAX,VX,-1,-17,349,182,26.96
JFK,LAX,VX,-1,-15,335,182,26.96
JFK,LAX,VX,-1,-13,349,182,26.96
JFK,LAX,VX,-1,-9,345,182,26.96
JFK,LAX,VX,-1,-8,328,182,26.96
JFK,LAX,VX,-1,-8,343,182,26.96
JFK,LAX,VX,-1,-8,346,182,26.96
JFK,LAX,VX,-1,0,357,182,26.96
JFK,LAX,VX,-1,0,361,182,26.96
JFK,LAX,VX,-1,1,352,182,26.96
JFK,LAX,VX,-1,2,347,182,26.96
JFK,LAX,VX,0,-45,318,182,26.96
JFK,LAX,VX,0,-35,317,182,26.96
JFK,LAX,VX,0,-34,332,182,26.96
JFK,LAX,VX,0,-32,332,182,26.96
JFK,LAX,VX,0,-30,337,182,26.96
JFK,LAX,VX,0,-27,337,182,26.96
JFK,LAX,VX,0,-27,343,182,26.96
JFK,LAX,VX,0,-26,326,182,26.96
JFK,LAX,VX,0,-20,332,182,26.96
JFK,LAX,VX,0,-19,348,182,26.96
JFK,LAX,VX,0,-14,353,182,26.96
JFK,LAX,VX,0,-10,344,182,26.96
JFK,LAX,VX,0,-9,338,182,26.96
JFK,LAX,VX,0,-8,338,182,26.96
JFK,LAX,VX,0,-8,351,182,26.96
JFK,LAX,VX,0,-2,349,182,26.96
JFK,LAX,VX,0,-2,354,182,26.96
JFK,LAX,VX,0,0,344,182,26.96
JFK,LAX,VX,0,2,350,182,26.96
JFK,LAX,VX,0,5,344,182,26.96
JFK,LAX,VX,0,8,348,182,26.96
JFK,LAX,VX,0,14,356,182,26.96
JFK,LAX,VX,1,-60,311,182,26.96
JFK,LAX,VX,1,-45,327,182,26.96
JFK,LAX,VX,1,-26,327,182,26.96
JFK,LAX,VX,1,-23,341,182,26.96
JFK,LAX,VX,1,-18,331,182,26.96
JFK,LAX,VX,1,-10,351,182,26.96
JFK,LAX,VX,1,-9,347,182,26.96
JFK,LAX,VX,1,-2,360,182,26.96
JFK,LAX,VX,1,-1,356,182,26.96
JFK,LAX,VX,1,2,347,182,26.96
JFK,LAX,VX,1,9,336,182,26.96
JFK,LAX,VX,1,10,367,182,26.96
JFK,LAX,VX,1,16,344,182,26.96
JFK,LAX,VX,2,-38,330,182,26.96
JFK,LAX,VX,2,-33,322,182,26.96
JFK,LAX,VX,2,-31,319,182,26.96
JFK,LAX,VX,2,-16,342,182,26.96
JFK,LAX,VX,2,-12,346,182,26.96
JFK,LAX,VX,2,-10,349,182,26.96
JFK,LAX,VX,2,-2,342,182,26.96
JFK,LAX,VX,2,7,359,182,26.96
JFK,LAX,VX,2,22,361,182,26.96
JFK,LAX,VX,3,-25,335,182,26.96
JFK,LAX,VX,3,-16,342,182,26.96
JFK,LAX,VX,3,-16,346,182,26.96
JFK,LAX,VX,3,-12,358,182,26.96
JFK,LAX,VX,3,-10,344,182,26.96
JFK,LAX,VX,3,-8,344,182,26.96
JFK,LAX,VX,3,-6,350,182,26.96
JFK,LAX,VX,3,-5,359,182,26.96
JFK,LAX,VX,3,-4,345,182,26.96
JFK,LAX,VX,3,-3,349,182,26.96
JFK,LAX,VX,3,0,368,182,26.96
JFK,LAX,VX,3,1,363,182,26.96
JFK,LAX,VX,3,4,360,182,26.96
JFK,LAX,VX,4,-31,327,182,26.96
JFK,LAX,VX,4,-31,340,182,26.96
JFK,LAX,VX,4,-23,340,182,26.96
JFK,LAX,VX,4,-19,354,182,26.96
JFK,LAX,VX,4,-16,341,182,26.96
JFK,LAX,VX,4,-9,348,182,26.96
JFK,LAX,VX,4,5,360,182,26.96
JFK,LAX,VX,5,-41,318,182,26.96
JFK,LAX,VX,5,-27,323,182,26.96
JFK,LAX,VX,5,-21,338,182,26.96
JFK,LAX,VX,5,-17,343,182,26.96
JFK,LAX,VX,5,-13,333,182,26.96
JFK,LAX,VX,5,-12,345,182,26.96
JFK,LAX,VX,5,-1,348,182,26.96
JFK,LAX,VX,5,6,353,182,26.96
JFK,LAX,VX,5,11,344,182,26.96
JFK,LAX,VX,6,-55,307,182,26.96
JFK,LAX,VX,6,-37,315,182,26.96
JFK,LAX,VX,6,-33,321,182,26.96
JFK,LAX,VX,6,-28,329,182,26.96
JFK,LAX,VX,6,21,365,182,26.96
JFK,LAX,VX,7,-47,322,182,26.96
JFK,LAX,VX,7,-45,309,182,26.96
JFK,LAX,VX,7,-15,319,182,26.96
JFK,LAX,VX,7,7,343,182,26.96
JFK,LAX,VX,8,-17,343,182,26.96
JFK,LAX,VX,8,-16,342,182,26.96
JFK,LAX,VX,8,-6,346,182,26.96
JFK,LAX,VX,8,-2,342,182,26.96
JFK,LAX,VX,8,-1,352,182,26.96
JFK,LAX,VX,8,-1,358,182,26.96
JFK,LAX,VX,8,4,361,182,26.96
JFK,LAX,VX,9,-49,312,182,26.96
JFK,LAX,VX,9,9,348,182,26.96
JFK,LAX,VX,9,22,347,182,26.96
JFK,LAX,VX,10,-24,336,182,26.96
JFK,LAX,VX,10,-11,349,182,26.96
JFK,LAX,VX,10,-7,346,182,26.96
JFK,LAX,VX,10,-3,359,182,26.96
JFK,LAX,VX,11,-29,323,182,26.96
JFK,LAX,VX,11,-16,335,182,26.96
JFK,LAX,VX,12,-8,338,182,26.96
JFK,LAX,VX,12,5,337,182,26.96
JFK,LAX,VX,12,8,362,182,26.96
JFK,LAX,VX,13,1,342,182,26.96
JFK,LAX,VX,13,12,348,182,26.96
JFK,LAX,VX,13,18,354,182,26.96
JFK,LAX,VX,13,19,355,182,26.96
JFK,LAX,VX,14,-48,297,182,26.96
JFK,LAX,VX,14,-25,319,182,26.96
JFK,LAX,VX,14,-18,344,182,26.96
JFK,LAX,VX,14,4,349,182,26.96
JFK,LAX,VX,16,4,326,182,26.96
JFK,LAX,VX,17,-41,314,182,26.96
JFK,LAX,VX,17,-22,332,182,26.96
JFK,LAX,VX,17,-13,311,182,26.96
JFK,LAX,VX,17,1,351,182,26.96
JFK,LAX,VX,18,4,359,182,26.96
JFK,LAX,VX,18,17,342,182,26.96
JFK,LAX,VX,19,-30,315,182,26.96
JFK,LAX,VX,19,4,345,182,26.96
JFK,LAX,VX,20,-34,312,182,26.96
JFK,LAX,VX,20,-12,320,182,26.96
JFK,LAX,VX,20,-3,337,182,26.96
JFK,LAX,VX,21,-15,325,182,26.96
JFK,LAX,VX,22,-20,333,182,26.96
JFK,LAX,VX,23,-33,306,182,26.96
JFK,LAX,VX,23,17,342,182,26.96
JFK,LAX,VX,25,-26,318,182,26.96
JFK,LAX,VX,26,18,349,182,26.96
JFK,LAX,VX,27,-11,324,182,26.96
JFK,LAX,VX,27,1,336,182,26.96
JFK,LAX,VX,28,4,328,182,26.96
JFK,LAX,VX,28,25,344,182,26.96
JFK,LAX,VX,30,-17,318,182,26.96
JFK,LAX,VX,30,12,320,182,26.96
JFK,LAX,VX,30,38,370,182,26.96
JFK,LAX,VX,31,12,342,182,26.96
JFK,LAX,VX,31,34,354,182,26.96
JFK,LAX,VX,34,-11,319,182,26.96
JFK,LAX,VX,41,34,354,182,26.96
JFK,LAX,VX,46,50,353,182,26.96
JFK,LAX,VX,50,2,317,182,26.96
JFK,LAX,VX,64,29,328,182,26.96
JFK,LAX,VX,67,34,327,182,26.96
JFK,LAX,VX,70,47,338,182,26.96
JFK,LAX,VX,76,113,338,182,26.96
JFK,LAX,VX,100,105,366,182,26.96
JFK,LAX,VX,121,82,328,182,26.96
JFK,LAX,VX,126,91,329,182,26.96
JFK,LAX,VX,128,113,352,182,26.96
JFK,LAX,VX,151,122,340,182,26.96
JFK,LAX,VX,176,140,332,182,26.96
JFK,LAX,VX,192,229,366,182,26.96
JFK,LAX,VX,262,223,322,182,26.96
JFK,LAX,VX,,,,182,26.96
JFK,LAX,B6,-10,-52,317,200,26.96
JFK,LAX,B6,-9,-17,339,200,26.96
JFK,LAX,B6,-8,-47,307,200,26.96
JFK,LAX,B6,-8,-41,307,200,26.96
JFK,LAX,B6,-7,-32,330,200,26.96
JFK,LAX,B6,-7,-25,332,200,26.96
JFK,LAX,B6,-7,-21,341,200,26.96
JFK,LAX,B6,-7,-20,330,200,26.96
JFK,LAX,B6,-7,-11,339,200,26.96
JFK,LAX,B6,-7,-2,343,200,26.96
JFK,LAX,B6,-7,3,340,200,26.96
JFK,LAX,B6,-6,-21,337,200,26.96
JFK,LAX,B6,-6,-16,355,200,26.96
JFK,LAX,B6,-6,18,364,200,26.96
JFK,LAX,B6,-6,21,358,200,26.96
JFK,LAX,B6,-5,-39,318,200,26.96
JFK,LAX,B6,-5,-36,331,200,26.96
JFK,LAX,B6,-5,-32,317,200,26.96
JFK,LAX,B6,-5,-32,326,200,26.96
JFK,LAX,B6,-5,-32,334,200,26.96
JFK,LAX,B6,-5,-29,326,200,26.96
JFK,LAX,B6,-5,-25,332,200,26.96
JFK,LAX,B6,-5,-20,334,200,26.96
JFK,LAX,B6,-5,-19,350,200,26.96
JFK,LAX,B6,-5,-14,338,200,26.96
JFK,LAX,B6,-5,-10,336,200,26.96
JFK,LAX,B6,-5,-8,333,200,26.96
JFK,LAX,B6,-5,-8,343,200,26.96
JFK,LAX,B6,-5,0,338,200,26.96
JFK,LAX,B6,-5,3,358,200,26.96
JFK,LAX,B6,-5,7,361,200,26.96
JFK,LAX,B6,-4,-44,332,200,26.96
JFK,LAX,B6,-4,-41,318,200,26.96
JFK,LAX,B6,-4,-39,308,200,26.96
JFK,LAX,B6,-4,-37,326,200,26.96
JFK,LAX,B6,-4,-36,315,200,26.96
JFK,LAX,B6,-4,-34,323,200,26.96
JFK,LAX,B6,-4,-34,340,200,26.96
JFK,LAX,B6,-4,-23,334,200,26.96
JFK,LAX,B6,-4,-23,344,200,26.96
JFK,LAX,B6,-4,-20,329,200,26.96
JFK,LAX,B6,-4,-20,335,200,26.96
JFK,LAX,B6,-4,-19,332,200,26.96
JFK,LAX,B6,-4,-19,338,200,26.96
JFK,LAX,B6,-4,-18,333,200,26.96
JFK,LAX,B6,-4,-16,351,200,26.96
JFK,LAX,B6,-4,-14,352,200,26.96
JFK,LAX,B6,-4,-13,335,200,26.96
JFK,LAX,B6,-4,-11,342,200,26.96
JFK,LAX,B6,-4,-11,347,200,26.96
JFK,LAX,B6,-4,-9,327,200,26.96
JFK,LAX,B6,-4,-9,340,200,26.96
JFK,LAX,B6,-4,-9,348,200,26.96
JFK,LAX,B6,-4,-3,346,200,26.96
JFK,LAX,B6,-4,-2,356,200,26.96
JFK,LAX,B6,-4,0,352,200,26.96
JFK,LAX,B6,-4,3,345,200,26.96
JFK,LAX,B6,-4,5,353,200,26.96
JFK,LAX,B6,-4,9,346,200,26.96
JFK,LAX,B6,-3,-31,326,200,26.96
JFK,LAX,B6,-3,-27,330,200,26.96
JFK,LAX,B6,-3,-18,336,200,26.96
JFK,LAX,B6,-3,-17,330,200,26.96
JFK,LAX,B6,-3,-17,331,200,26.96
JFK,LAX,B6,-3,-17,341,200,26.96
JFK,LAX,B6,-3,-12,358,200,26.96
JFK,LAX,B6,-3,-11,349,200,26.96
JFK,LAX,B6,-3,-9,343,200,26.96
JFK,LAX,B6,-3,-8,351,200,26.96
JFK,LAX,B6,-3,-3,348,200,26.96
JFK,LAX,B6,-3,-1,347,200,26.96
JFK,LAX,B6,-3,0,336,200,26.96
JFK,LAX,B6,-3,7,346,200,26.96
JFK,LAX,B6,-3,7,353,200,26.96
JFK,LAX,B6,-3,8,346,200,26.96
JFK,LAX,B6,-3,12,355,200,26.96
JFK,LAX,B6,-2,-38,307,200,26.96
JFK,LAX,B6,-2,-34,334,200,26.96
JFK,LAX,B6,-2,-33,334,200,26.96
JFK,LAX,B6,-2,-28,325,200,26.96
JFK,LAX,B6,-2,-24,324,200,26.96
JFK,LAX,B6,-2,-23,327,200,26.96
JFK,LAX,B6,-2,-19,342,200,26.96
JFK,LAX,B6,-2,-11,333,200,26.96
JFK,LAX,B6,-2,-9,349,200,26.96
JFK,LAX,B6,-2,-8,348,200,26.96
JFK,LAX,B6,-2,-7,347,200,26.96
JFK,LAX,B6,-2,-4,346,200,26.96
JFK,LAX,B6,-2,1,344,200,26.96
JFK,LAX,B6,-2,3,348,200,26.96
JFK,LAX,B6,-2,6,353,200,26.96
JFK,LAX,B6,-2,7,347,200,26.96
JFK,LAX,B6,-2,30,350,200,26.96
JFK,LAX,B6,-2,46,354,200,26.96
JFK,LAX,B6,-1,-58,297,200,26.96
JFK,LAX,B6,-1,-40,319,200,26.96
JFK,LAX,B6,-1,-34,322,200,26.96
JFK,LAX,B6,-1,-32,323,200,26.96
JFK,LAX,B6,-1,-29,327,200,26.96
JFK,LAX,B6,-1,-25,331,200,26.96
JFK,LAX,B6,-1,-25,337,200,26.96
JFK,LAX,B6,-1,-25,339,200,26.96
JFK,LAX,B6,-1,-18,338,200,26.96
JFK,LAX,B6,-1,-18,339,200,26.96
JFK,LAX,B6,-1,-17,312,200,26.96
JFK,LAX,B6,-1,-17,338,200,26.96
JFK,LAX,B6,-1,-13,315,200,26.96
JFK,LAX,B6,-1,-10,348,200,26.96
JFK,LAX,B6,-1,-3,353,200,26.96
JFK,LAX,B6,-1,-3,355,200,26.96
JFK,LAX,B6,-1,-2,353,200,26.96
JFK,LAX,B6,-1,-1,343,200,26.96
JFK,LAX,B6,-1,8,349,200,26.96
JFK,LAX,B6,-1,19,354,200,26.96
JFK,LAX,B6,-1,23,339,200,26.96
JFK,LAX,B6,-1,26,359,200,26.96
JFK,LAX,B6,0,-39,320,200,26.96
JFK,LAX,B6,0,-37,291,200,26.96
JFK,LAX,B6,0,-32,319,200,26.96
JFK,LAX,B6,0,-31,324,200,26.96
JFK,LAX,B6,0,-27,326,200,26.96
JFK,LAX,B6,0,-26,329,200,26.96
JFK,LAX,B6,0,-18,334,200,26.96
JFK,LAX,B6,0,-17,337,200,26.96
JFK,LAX,B6,0,-15,340,200,26.96
JFK,LAX,B6,0,-12,333,200,26.96
JFK,LAX,B6,0,-9,323,200,26.96
JFK,LAX,B6,0,-9,340,200,26.96
JFK,LAX,B6,0,-9,341,200,26.96
